t,q_w,q_x,q_y,q_z,v_x,v_y,v_z,p_x,p_y,p_z,b_w_x,b_w_y,b_w_z,b_a_x,b_a_y,b_a_z,w_x,w_y,w_z,a_x,a_y,a_z
1403715296.182143,0.12562900319762424,0.7782470181921423,-0.2375930048725009,0.5675400118778697,-0.26323798182934055,0.05373002736396329,-0.3201620134279161,0.4037250032240389,0.13004299725425045,1.2053829944333239,-0.002226,0.020752,0.07634,-0.012554,0.548846,0.069182,0.2597049926967562,-0.1884955592153876,0.0635299847725935,7.534776083333333,-0.8499096666666666,-3.0400615
1403715296.187143,0.12502773764182196,0.7786794035294976,-0.23722484099280236,0.5672335933216837,-0.26466290011615934,0.05661088296450554,-0.32592776013910696,0.40240506628401895,0.13031898428278949,1.2037680713630645,-0.002226,0.020752,0.07634,-0.012554,0.548846,0.069182,0.2617993877991494,-0.2345722514680378,0.0195476876223364,8.360169125,-0.0326888333333333,-3.4486719166666666
1403715296.1921432,0.12437897119027606,0.7791970232618614,-0.2368879836902705,0.5668079811599424,-0.2685631459579002,0.0559158576241729,-0.32812309904643855,0.4010719356277838,0.13060101297910315,1.2021329214771828,-0.002226,0.020752,0.07634,-0.012554,0.548846,0.069182,0.2617993877991494,-0.3134611336581816,0.0767944870877504,8.956740333333332,0.7681875833333333,-3.67749375
1403715296.197143,0.12377474807591442,0.7796845063531943,-0.23654584863082576,0.566412638077113,-0.27162301683013534,0.052928922832102376,-0.3302000091144761,0.3997210057033994,0.1308729953520922,1.2004869902169601,-0.002226,0.020752,0.07634,-0.012554,0.548846,0.069182,0.2394591733736219,-0.1926843494201739,0.0048869219055841,8.687057458333333,0.5720545833333333,-2.7867230416666664
1403715296.202143,0.12318918701556152,0.7803424689831968,-0.23628274724822942,0.5657447870540137,-0.2757620922518089,0.044782781860311774,-0.3292759641122628,0.3983210063406076,0.1310129906220997,1.1988109873555493,-0.002226,0.020752,0.07634,-0.012555,0.548852,0.069181,0.1968731396249603,-0.3162536604613724,0.0349065850398865,10.435910041666666,0.7273265416666665,-4.028898708333333
1403715296.207143,0.12267801934098643,0.7808489658861609,-0.2359570124865702,0.565287014532855,-0.2774649194253571,0.04336306698828205,-0.32873002559248343,0.39693806611555604,0.1312339893382061,1.1971660781671425,-0.002226,0.020752,0.07634,-0.012555,0.548852,0.069181,0.2282890661608583,-0.2220058808536787,0.0041887902047863,8.164036124999999,-0.2860272916666666,-2.680484333333333
1403715296.2121432,0.122183976151093,0.781320022213793,-0.23559998307074972,0.5648929814945468,-0.2779609958011076,0.04190990492285908,-0.32978812551462955,0.39554893381380196,0.13144700974164733,1.1955199210015885,-0.002226,0.020752,0.07634,-0.012555,0.548852,0.069181,0.2087413785385218,-0.2534218073895766,0.0216420827247296,9.945577541666664,0.5393657499999999,-3.4404997083333333
1403715296.217143,0.12168379534337466,0.7817855770262476,-0.23524487218510368,0.5645046935931765,-0.27787299558168577,0.03991698833356506,-0.332421010976821,0.394160001323636,0.13165099847184353,1.193863997531892,-0.002226,0.020752,0.07634,-0.012555,0.548852,0.069181,0.2324778563656446,-0.21851522234969,0.0090757121103705,7.673703624999999,-0.171616375,-2.1983240416666665
1403715296.2221432,0.12117886330081609,0.7822327219673774,-0.23485091567097885,0.5641587980652774,-0.2774749987684564,0.039305994885190154,-0.3326230038370555,0.3927710024563994,0.13184999714620546,1.1922019954088634,-0.002226,0.020752,0.07634,-0.012555,0.548852,0.069181,0.2352703831688356,-0.2143264321449036,0.007679448708775,10.754626166666666,-0.0735498749999999,-3.9390044166666662
1403715296.227143,0.12068589146631167,0.7826997107781621,-0.23444093848091893,0.5637878235189439,-0.2789599478493285,0.03835203356498233,-0.33097105801075105,0.39138006953548693,0.13204398701230335,1.1905430731186972,-0.002226,0.020752,0.07634,-0.012555,0.548852,0.069181,0.228987197861656,-0.2401573050744197,-0.0132645023151569,8.204897166666667,0.2696828749999999,-3.023717083333333
1403715296.2321432,0.12016697353891838,0.783110019231966,-0.2340149811223383,0.5635079867555253,-0.2781638927936524,0.037609970607037184,-0.3307348382108223,0.3899869339943519,0.13223400888828618,1.18888892148708,-0.002226,0.020752,0.07634,-0.012555,0.548852,0.069181,0.2708750999095199,-0.1347394182539622,0.0293215314335047,10.427737833333332,-0.563882375,-3.0564059166666664
1403715296.237143,0.11961201593672065,0.7835130568962768,-0.23361901529353168,0.5632300384188913,-0.27591401749870487,0.036994006488120214,-0.32734297298755616,0.3886020055485579,0.13241999325164364,1.187242989486666,-0.002226,0.020752,0.07634,-0.012555,0.548852,0.069181,0.2373647782712288,-0.2450442269800038,0.0237364778271228,9.520622708333333,-0.1634441666666666,-3.0073726666666665
1403715296.2421432,0.1190169086514026,0.7839548276794046,-0.2332529471200138,0.5628928734328076,-0.27682001669821404,0.03500295575109657,-0.3272189951247567,0.387220005324662,0.13259999335992712,1.185606989838629,-0.002226,0.020752,0.07634,-0.012555,0.548852,0.069181,0.2757620218151041,-0.200363798128949,0.0523598775598298,8.997601374999999,0.63743225,-3.4323274999999995
1403715296.247143,0.11839283275936652,0.7843936656924334,-0.2329188990707714,0.562551757107802,-0.2786350162078373,0.03426797475679038,-0.32751498788728806,0.3858320057097744,0.132772992642399,1.183969988998995,-0.002226,0.020752,0.07634,-0.012555,0.548852,0.069181,0.2394591733736219,-0.2541199390903743,0.0579449311662117,9.144701125,-0.4086104166666666,-3.4977051666666665
1403715296.2521431,0.11771697093853524,0.7850430233734754,-0.23269698611290496,0.5618729791827227,-0.28070696048751076,0.027840923649933916,-0.3278189690929233,0.38441693324059445,0.13284200649019556,1.1823149218587752,-0.002226,0.020752,0.07634,-0.012555,0.548858,0.06918,0.228987197861656,-0.2890265241302609,0.0530580092606276,9.357178541666666,1.0133538333333332,-3.0809225416666663
1403715296.257143,0.11710747083553465,0.7855328402353964,-0.23240565667017826,0.5614361708998906,-0.2798769988795083,0.026240005195055267,-0.32717199941403197,0.38301599905192274,0.13297800142023178,1.1806770019128257,-0.002226,0.020752,0.07634,-0.012555,0.548858,0.06918,0.2450442269800038,-0.249931148885588,0.0579449311662117,9.471589458333332,-1.054214875,-3.0073726666666665
1403715296.2621431,0.11647893698560804,0.7860828703694379,-0.23212196123530943,0.5609169060855989,-0.27976200860760825,0.02669000637072885,-0.32445298531952016,0.3816170018102785,0.13310999723718545,1.179047996323488,-0.002226,0.020752,0.07634,-0.012555,0.548858,0.06918,0.2275909344600605,-0.372104196525191,0.0481710873550434,9.855683249999998,0.3759215833333333,-3.996209874999999
1403715296.267143,0.11581992041219322,0.7866528349894494,-0.2318039507367476,0.5603858807305728,-0.27959899202328203,0.026426995657199567,-0.32635501297593383,0.38021800212013307,0.13324299678314866,1.1774209956975763,-0.002226,0.020752,0.07634,-0.012555,0.548858,0.06918,0.2799508120198904,-0.2687807048071267,0.0453785605518525,7.804458958333333,-0.6782932916666666,-2.2555295
1403715296.2721431,0.11515497014116964,0.7872400299360409,-0.23144598178392267,0.5598479715772162,-0.2793090981725612,0.02579984883156478,-0.3241958925709932,0.3788209332120147,0.13337300577995537,1.1757949228972324,-0.002226,0.020752,0.07634,-0.012555,0.548858,0.06918,0.2492330171847902,-0.3818780403363593,0.0209439510239319,11.408402833333332,0.34323275,-4.486542375
1403715296.2771432,0.11452869675185567,0.7878673416271168,-0.23106380528495662,0.5592515286565578,-0.28136404209367827,0.0226269449054111,-0.32194296358582136,0.3774190039779357,0.13349399362920375,1.1741789917726146,-0.002226,0.020752,0.07634,-0.012555,0.548858,0.06918,0.2590068609959584,-0.3134611336581816,0.0,7.820803375,0.6619488749999999,-2.623278875
1403715296.282143,0.11395711589871449,0.7884631982569761,-0.23069708218284635,0.5586811834995979,-0.2818129917424374,0.018306100023514106,-0.3229169789026927,0.3760110725294995,0.13359698589029387,1.1725670654934557,-0.002226,0.020752,0.07634,-0.012555,0.548858,0.06918,0.2101376419401172,-0.343480796792484,0.0153588974175501,10.468598874999998,0.5230213333333333,-3.342433208333333
1403715296.287143,0.11345960043429103,0.7890841155110315,-0.23033973988295994,0.5580523693092201,-0.28422107165328336,0.015035932058299045,-0.31908692693144,0.3745960046490004,0.13367999123525892,1.1709619898196568,-0.002226,0.020752,0.07634,-0.012555,0.548858,0.06918,0.1989675347273535,-0.3483677186980682,-0.0376991118430775,9.291800875,0.5311935416666665,-4.159654041666666
1403715296.292143,0.11298689213277305,0.789680783803673,-0.22996193468348602,0.5574618413394038,-0.2851730397784046,0.013725961607941225,-0.31758395960004593,0.3731730062357139,0.1337519873663834,1.1693699859681148,-0.002226,0.020752,0.07634,-0.012555,0.548858,0.06918,0.2094395102393195,-0.3022910264454178,-0.0006981317007977,9.561483749999999,-0.3677493749999999,-2.909306166666666
1403715296.2971432,0.11248653537510243,0.7902929683190866,-0.2296086975238493,0.556841265676794,-0.28498809617928705,0.01315501055464944,-0.3112758594018536,0.3717480063585662,0.13381898640386794,1.1677979853840572,-0.002226,0.020752,0.07634,-0.012555,0.548858,0.06918,0.2010619298297467,-0.3811799086355615,-0.0153588974175501,11.122375541666669,-0.0980665,-4.625469916666667
1403715296.302143,0.11196982624873748,0.7910662530513438,-0.2292402315247464,0.5560009832503319,-0.2855251306340152,0.007927799047278587,-0.30726989745973726,0.37031000677726894,0.1337949784235918,1.1662599814845638,-0.002226,0.020752,0.07634,-0.012556,0.548864,0.069179,0.21851522234969,-0.2778564169174973,-0.0670206432765822,8.662540833333333,0.122583125,-2.5660734166666663
1403715296.307143,0.11150082880853672,0.7916586041815247,-0.22876488532620035,0.5554377218016915,-0.28285800110388987,0.0060479993753463045,-0.30294699868695507,0.3688890001413221,0.13382999963759498,1.1647339996495096,-0.002226,0.020752,0.07634,-0.012556,0.548864,0.069179,0.2345722514680378,-0.343480796792484,-0.0321140582366956,11.653569083333332,-0.5475379583333333,-3.7183547916666666
1403715296.312143,0.11103191209450748,0.7923098002182491,-0.2282759418738992,0.5548048589264699,-0.2826440170369448,0.0041459958923267355,-0.295757977409254,0.36747600076077647,0.13385599790390726,1.1632369980523691,-0.002226,0.020752,0.07634,-0.012556,0.548864,0.069179,0.2171189589480945,-0.3476695869972704,-0.0921533845053006,9.447072833333333,0.5230213333333333,-3.8164212916666664
1403715296.3171432,0.11058464368593632,0.7929501727075144,-0.2277747612239715,0.554185419676419,-0.28379701597324736,0.002707992284290929,-0.2921359803634568,0.36606000098049085,0.1338729969969575,1.1617679973641633,-0.002226,0.020752,0.07634,-0.012556,0.548864,0.069179,0.2282890661608583,-0.3246312408709453,-0.046774823953448,10.117193916666666,-0.3268883333333333,-3.77556025
1403715296.322143,0.11013674491877037,0.7935874147176624,-0.2273228307215005,0.5535495881343813,-0.285957042607125,0.001302980997211743,-0.2882689468463615,0.364635001996535,0.13388299326702058,1.16031699437597,-0.002226,0.020752,0.07634,-0.012556,0.548864,0.069179,0.1919862177193762,-0.361632221013225,-0.0607374579694026,9.406211791666664,0.7028099166666667,-4.225031708333333
1403715296.327143,0.10975189315614231,0.7942127659316623,-0.22686293117195153,0.5529188326090452,-0.288752086209802,-0.001435051111247347,-0.2826218973962565,0.3631980024310858,0.13388199046411536,1.1588899925986698,-0.002226,0.020752,0.07634,-0.012556,0.548864,0.069179,0.1926843494201739,-0.3036872898470133,-0.0774926187885482,10.820003833333333,0.2124774166666666,-4.053415333333333
1403715296.3321433,0.10936374078831308,0.7948064050617072,-0.22641982823461412,0.5523245816142489,-0.2895320919816154,-0.0022209977740738837,-0.2748978669642842,0.36175300227773843,0.13387298929539776,1.1574959923361514,-0.002226,0.020752,0.07634,-0.012556,0.548864,0.069179,0.1891936909161853,-0.3267256359733384,-0.0397935069454707,10.207088208333332,-0.4249548333333333,-4.225031708333333
1403715296.3371432,0.10898705770275685,0.7953921634727383,-0.22594804389356318,0.5517501080597853,-0.2918531349761892,-0.002640993912080212,-0.2668048032708155,0.36029900225916717,0.1338609865987799,1.1561409912553189,-0.002226,0.020752,0.07634,-0.012556,0.548864,0.069179,0.2017600615305444,-0.2827433388230813,-0.0970403064108847,10.730109541666666,0.3759215833333333,-4.715364208333333
1403715296.342143,0.1086137613207847,0.7959564534464048,-0.22541684209896148,0.5512266161584534,-0.2887930529348643,-0.003882995512857925,-0.2606239218525993,0.3588480017111001,0.1338449873944615,1.1548229923711981,-0.002226,0.020752,0.07634,-0.012556,0.548864,0.069179,0.2199114857512855,-0.2792526803190927,-0.0712094334813686,10.190743791666666,-1.103248125,-2.0512242916666668
1403715296.347143,0.10815064940287601,0.7965601917691931,-0.2248907680085393,0.5506614343302766,-0.2863931118093605,-0.006178023095506333,-0.2521938479948851,0.35741000164626174,0.13381998488038255,1.1535409914398742,-0.002226,0.020752,0.07634,-0.012556,0.548864,0.069179,0.2534218073895766,-0.3427826650916863,-0.064926248174189,11.571846999999998,0.8090486249999999,-5.123974625
1403715296.3521433,0.10761261889434223,0.797306964586966,-0.22438511416126838,0.5498937287254755,-0.28713518894633505,-0.013865279603016294,-0.24583484086957214,0.355969000053548,0.13369797768711594,1.1523259908099324,-0.002226,0.020752,0.076339,-0.012556,0.54887,0.069178,0.2457423586808016,-0.2527236756887789,-0.0928515162060983,8.907707083333333,0.2860272916666666,-2.378112625
1403715296.3571432,0.10718285619849553,0.7978396520714678,-0.22384490198562088,0.5494157598428467,-0.28496100242946293,-0.017698005588090433,-0.242836998757681,0.3545390000339337,0.13361899905305255,1.1511039995643946,-0.002226,0.020752,0.076339,-0.012556,0.54887,0.069178,0.2213077491528809,-0.2750638901143063,-0.0474729556542457,10.942586958333331,0.1797885833333333,-3.881798958333333
1403715296.362143,0.10682598236731124,0.798391961695297,-0.22331298872359373,0.5488999727051295,-0.2848290193421156,-0.0219690177796232,-0.23651297915598787,0.35311500003471213,0.13351999725786282,1.1499059988323812,-0.002226,0.020752,0.076339,-0.012556,0.54887,0.069178,0.1905899543177807,-0.2743657584135085,-0.1256637061435917,9.929233125,0.7354987499999999,-3.505877375
1403715296.367143,0.10652772080464064,0.7989433194670538,-0.22272480922107907,0.5483945313774548,-0.28188500810766937,-0.023974004674846606,-0.23185699010904662,0.3516979999707507,0.1334049970036419,1.148734998823514,-0.002226,0.020752,0.076339,-0.012556,0.54887,0.069178,0.2101376419401172,-0.2520255439879811,-0.1082104136236484,10.435910041666666,-1.0869037083333333,-3.1054391666666663
