t,q_w,q_x,q_y,q_z,v_x,v_y,v_z,p_x,p_y,p_z,b_w_x,b_w_y,b_w_z,b_a_x,b_a_y,b_a_z,w_x,w_y,w_z,a_x,a_y,a_z
1403715273.312143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0020943951023931,0.0202458193231342,0.0740019602845595,9.087495666666664,0.1389275416666666,-3.6693215416666662
1403715273.3171432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0034906585039886,0.0216420827247296,0.0802851455917391,9.046634625,0.1144109166666666,-3.67749375
1403715273.322143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0027925268031909,0.0209439510239319,0.0788888821901436,9.079323458333333,0.171616375,-3.751043625
1403715273.327143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0020943951023931,0.0230383461263251,0.0795870138909414,9.054806833333332,0.1144109166666666,-3.702010375
1403715273.3321433,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0041887902047863,0.0188495559215387,0.0760963553869527,9.079323458333333,0.0735498749999999,-3.702010375
1403715273.3371432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0034906585039886,0.0216420827247296,0.0795870138909414,9.054806833333332,0.1307553333333333,-3.6693215416666662
1403715273.342143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0055850536063818,0.0223402144255274,0.0781907504893459,9.087495666666664,0.1062387083333333,-3.7183547916666666
1403715273.347143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0027925268031909,0.0216420827247296,0.0767944870877504,9.062979041666667,0.1389275416666666,-3.67749375
1403715273.3521433,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0020943951023931,0.0160570291183478,0.0767944870877504,9.038462416666666,0.0980665,-3.734699208333333
1403715273.3571432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0034906585039886,0.0188495559215387,0.0747000919853573,9.062979041666667,0.122583125,-3.7428714166666666
1403715273.362143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0027925268031909,0.0195476876223364,0.0802851455917391,9.038462416666666,0.0980665,-3.734699208333333
1403715273.367143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0013962634015954,0.018151424220741,0.0767944870877504,9.087495666666664,0.1307553333333333,-3.67749375
1403715273.3721433,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0027925268031909,0.0195476876223364,0.0781907504893459,9.030290208333334,0.1144109166666666,-3.67749375
1403715273.3771431,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0048869219055841,0.0167551608191455,0.0712094334813686,9.079323458333333,0.1797885833333333,-3.67749375
1403715273.382143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0006981317007977,0.0202458193231342,0.0774926187885482,9.038462416666666,0.0980665,-3.693838166666666
1403715273.387143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0006981317007977,0.0195476876223364,0.0760963553869527,9.095667875,0.1552719583333333,-3.702010375
1403715273.3921432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0013962634015954,0.0230383461263251,0.0809832772925368,9.07115125,0.1144109166666666,-3.693838166666666
1403715273.3971431,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0034906585039886,0.0202458193231342,0.0802851455917391,9.095667875,0.1144109166666666,-3.734699208333333
1403715273.402143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0027925268031909,0.0223402144255274,0.0795870138909414,9.030290208333334,0.1144109166666666,-3.6856659583333338
1403715273.407143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0048869219055841,0.0216420827247296,0.075398223686155,9.087495666666664,0.0980665,-3.67749375
1403715273.4121432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0013962634015954,0.0223402144255274,0.0774926187885482,9.079323458333333,0.0898942916666666,-3.702010375
1403715273.417143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0034906585039886,0.0209439510239319,0.0747000919853573,9.079323458333333,0.04903325,-3.751043625
1403715273.422143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0034906585039886,0.0209439510239319,0.0767944870877504,9.038462416666666,0.0898942916666666,-3.702010375
1403715273.427143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0013962634015954,0.0223402144255274,0.0767944870877504,9.095667875,0.122583125,-3.726527
1403715273.4321432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0006981317007977,0.0195476876223364,0.0788888821901436,9.054806833333332,0.0980665,-3.67749375
1403715273.437143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0034906585039886,0.0202458193231342,0.0760963553869527,9.062979041666667,0.0898942916666666,-3.661149333333334
1403715273.442143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0034906585039886,0.0188495559215387,0.0781907504893459,9.095667875,0.171616375,-3.702010375
1403715273.447143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0041887902047863,0.0223402144255274,0.0802851455917391,9.038462416666666,0.1144109166666666,-3.7183547916666666
1403715273.4521432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0,0.0195476876223364,0.0788888821901436,9.095667875,0.1552719583333333,-3.702010375
1403715273.457143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0,0.0202458193231342,0.0809832772925368,9.005773583333333,0.0572054583333333,-3.702010375
1403715273.462143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0034906585039886,0.0195476876223364,0.0740019602845595,9.079323458333333,0.122583125,-3.734699208333333
1403715273.467143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0013962634015954,0.0216420827247296,0.0767944870877504,9.038462416666666,0.122583125,-3.6856659583333338
1403715273.4721432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0048869219055841,0.0174532925199432,0.0788888821901436,9.103840083333333,0.122583125,-3.652977125
1403715273.477143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0006981317007977,0.0230383461263251,0.08307767239493,8.997601374999999,0.1307553333333333,-3.702010375
1403715273.4821432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0034906585039886,0.018151424220741,0.0795870138909414,9.046634625,0.1470997499999999,-3.7183547916666666
1403715273.487143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0034906585039886,0.0223402144255274,0.0816814089933346,9.030290208333334,0.1062387083333333,-3.7183547916666666
1403715273.4921432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0,0.0216420827247296,0.0760963553869527,9.07115125,0.1389275416666666,-3.6856659583333338
1403715273.497143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0020943951023931,0.0216420827247296,0.0809832772925368,9.095667875,0.1389275416666666,-3.702010375
1403715273.5021431,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0020943951023931,0.0195476876223364,0.0781907504893459,9.079323458333333,0.1470997499999999,-3.693838166666666
1403715273.507143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0027925268031909,0.0188495559215387,0.0788888821901436,9.07115125,0.1552719583333333,-3.702010375
1403715273.5121431,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0020943951023931,0.0223402144255274,0.0809832772925368,9.054806833333332,0.0653776666666666,-3.67749375
1403715273.517143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0048869219055841,0.0216420827247296,0.0816814089933346,9.095667875,0.0898942916666666,-3.6693215416666662
1403715273.5221431,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0034906585039886,0.0202458193231342,0.0760963553869527,9.062979041666667,0.1144109166666666,-3.693838166666666
1403715273.527143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0020943951023931,0.0195476876223364,0.0774926187885482,9.095667875,0.1552719583333333,-3.726527
1403715273.532143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0013962634015954,0.0216420827247296,0.0802851455917391,9.038462416666666,0.0817220833333333,-3.734699208333333
1403715273.5371432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0034906585039886,0.0223402144255274,0.0767944870877504,9.079323458333333,0.122583125,-3.7837324583333327
1403715273.542143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0034906585039886,0.0244346095279206,0.0760963553869527,9.046634625,-0.0081722083333333,-3.734699208333333
1403715273.547143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0104719755119659,0.0188495559215387,0.0767944870877504,8.915879291666666,0.5393657499999999,-3.6856659583333338
1403715273.552143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0160570291183478,0.0132645023151569,0.093549647906896,9.324489708333333,0.2615106666666666,-3.7673880416666665
1403715273.5571432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0279252680319092,0.0307177948351002,0.0795870138909414,8.891362666666666,-0.1307553333333333,-3.6202882916666663
1403715273.562143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0013962634015954,0.0097738438111682,0.0928515162060983,9.136528916666666,-0.3595771666666666,-3.5222217916666665
1403715273.567143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.028623399732707,0.0376991118430775,0.0656243798749867,9.226423208333333,-0.8907707083333332,-3.6693215416666662
1403715273.572143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0579449311662117,0.0125663706143591,0.0614355896702004,8.850501625,-0.196133,-3.514049583333333
1403715273.5771432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0607374579694026,0.0195476876223364,0.0509636141582344,9.291800875,0.4903325,-3.7592158333333328
1403715273.582143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0244346095279206,0.0230383461263251,0.0691150383789754,8.834157208333334,1.495514125,-3.6693215416666662
1403715273.587143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0495673507566389,0.0125663706143591,0.08307767239493,9.07115125,1.7243359583333333,-3.97169325
1403715273.5921433,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.1068141502220529,0.0195476876223364,0.0977384381116824,9.152873333333332,0.7600153749999999,-3.693838166666666
1403715273.5971432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.1047197551196597,0.0244346095279206,0.1075122819228507,8.940395916666665,-0.563882375,-3.661149333333334
1403715273.602143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0579449311662117,0.0209439510239319,0.1005309649148733,8.891362666666666,-1.1359369583333332,-3.334261
1403715273.607143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0153588974175501,0.0055850536063818,0.1026253600172665,9.692239083333332,-1.250347875,-3.67749375
1403715273.6121433,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0809832772925368,0.0488692190558412,0.0509636141582344,9.128356708333333,-1.2585200833333332,-3.652977125
1403715273.6171432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.1235693110411985,0.0139626340159546,0.0509636141582344,8.711574083333332,0.0817220833333333,-3.4977051666666665
1403715273.622143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.1061160185212552,0.0356047167406843,0.0530580092606276,9.136528916666666,1.372931,-3.7428714166666666
1403715273.627143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.028623399732707,-0.0069813170079773,0.0767944870877504,8.7279185,1.9940188333333333,-3.751043625
1403715273.6321433,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0586430628670094,0.0167551608191455,0.0719075651821663,9.872027666666666,1.2666922916666667,-4.126965208333333
1403715273.6371431,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0872664625997164,0.0558505360638185,0.0733038285837618,8.629852,-0.1879607916666666,-3.546738416666667
1403715273.642143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0565486677646162,-0.007679448708775,0.0998328332140756,8.376513541666666,-0.2696828749999999,-3.4323274999999995
1403715273.647143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0370009801422797,0.0111701072127637,0.0816814089933346,9.749444541666664,-0.24516625,-3.7428714166666666
1403715273.6521432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0349065850398865,0.0265290046303138,0.0656243798749867,8.834157208333334,-0.0326888333333333,-3.563082833333333
1403715273.657143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0216420827247296,-0.0118682389135614,0.0614355896702004,9.152873333333332,0.122583125,-3.7101825833333337
1403715273.662143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0125663706143591,0.0314159265358979,0.0921533845053006,9.005773583333333,-0.0735498749999999,-3.6284605
1403715273.667143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0013962634015954,0.0083775804095727,0.0984365698124801,8.981256958333333,-0.2288218333333333,-3.751043625
1403715273.6721432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0321140582366956,0.0300196631343024,0.0928515162060983,9.569655958333334,-0.9152873333333332,-3.5794272499999997
1403715273.677143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0872664625997164,0.0453785605518525,0.0788888821901436,8.793296166666666,-1.0705592916666666,-3.4241552916666667
1403715273.682143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.1172861257340189,0.0034906585039886,0.0712094334813686,8.572646541666666,0.3514049583333333,-3.603943875
1403715273.687143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0767944870877504,0.0139626340159546,0.0607374579694026,9.659550249999999,1.4791697083333333,-3.906315583333333
1403715273.6921432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0062831853071795,0.0425860337486616,0.0404916386462684,8.891362666666666,1.4464808749999998,-3.979865458333333
1403715273.697143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0656243798749867,-0.0062831853071795,0.0670206432765822,8.499096666666667,1.454653083333333,-3.661149333333334
1403715273.702143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.1089085453244461,0.0069813170079773,0.1103048087260416,9.438900625,1.1441091666666665,-3.87362675
1403715273.707143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.1535889741755009,0.0230383461263251,0.1089085453244461,8.899534874999999,0.2369940416666666,-3.7592158333333328
1403715273.7121432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.140324471860344,0.0069813170079773,0.1137954672300302,9.414383999999998,-1.005181625,-3.538566208333333
1403715273.717143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,-0.0684169066781777,0.0390953752446729,0.1110029404268393,9.144701125,-2.0512242916666668,-3.366949833333333
1403715273.7221432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.0684169066781777,0.0160570291183478,0.0942477796076938,9.07115125,-2.0675687083333334,-3.554910625
1403715273.727143,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.1487020522699168,0.0349065850398865,0.0495673507566389,9.504278291666663,-1.4219642499999998,-3.5794272499999997
1403715273.7321432,-0.060514,0.828459,0.058956,0.553641,0.009474,-0.014009,-0.002145,0.878612,2.14247,0.947262,-0.002229,0.0207,0.07635,-0.012492,0.547666,0.069073,0.1919862177193762,0.0495673507566389,0.0251327412287183,8.866846041666665,-0.196133,-3.6284605
